label,index,x01,y01,z01,x02,y02,z02,x03,y03,z03,x04,y04,z04,x05,y05,z05,x06,y06,z06,x07,y07,z07,x08,y08,z08,x09,y09,z09,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
thumbsdown,26,-0.20462,-0.36837,0.16801,-0.55951,-0.6896,0.25155,-0.84529,-0.95945,0.34476,-0.9935,-1.18869,0.39924,-0.96687,-0.37094,0.00277,-1.3022,-0.35574,0.23029,-1.006,-0.34943,0.33943,-0.8223,-0.35601,0.36557,-0.95644,-0.12357,-0.00647,-1.19696,-0.08506,0.22369,-0.83151,-0.12319,0.27397,-0.74943,-0.16562,0.24505,-0.91363,0.12274,0.03072,-1.09493,0.16798,0.24598,-0.77806,0.11002,0.19819,-0.69401,0.07306,0.09804,-0.85072,0.36425,0.08389,-1.0991,0.41344,0.16873,-0.90826,0.34613,0.09244,-0.79603,0.31193,-0.00169
thumbsdown,27,-0.23305,-0.27191,0.14777,-0.45799,-0.54782,0.25705,-0.58607,-0.81103,0.35694,-0.64807,-1.05774,0.43779,-0.97872,-0.2318,0.11851,-0.82414,-0.38136,0.26883,-0.58161,-0.38654,0.37954,-0.45677,-0.34591,0.44226,-0.98027,0.01287,0.11649,-0.69584,-0.20437,0.23587,-0.44525,-0.22453,0.28664,-0.3555,-0.18607,0.31066,-0.87721,0.21778,0.13708,-0.58218,0.00749,0.24492,-0.36461,-0.03886,0.226,-0.28446,-0.0212,0.19674,-0.72786,0.38544,0.17866,-0.54595,0.22047,0.23596,-0.3747,0.14033,0.20224,-0.29569,0.1265,0.15998
thumbsdown,28,-0.0777,-0.49776,0.08128,-0.27403,-0.93208,0.19548,-0.39427,-1.33925,0.28236,-0.3911,-1.67049,0.33075,-0.68403,-0.6361,0.40464,-1.1785,-0.95761,0.44547,-1.03384,-0.89354,0.35131,-0.84654,-0.78527,0.27424,-0.82979,-0.3557,0.38642,-1.3525,-0.71426,0.43415,-1.19983,-0.69321,0.34582,-1.00659,-0.57875,0.27799,-0.89064,-0.0951,0.34426,-1.38024,-0.37106,0.33989,-1.26553,-0.37684,0.24346,-1.06913,-0.3166,0.19445,-0.90288,0.13347,0.30407,-1.23232,0.12753,0.35346,-1.29351,0.04198,0.35532,-1.24664,-0.04196,0.35028
thumbsdown,29,-0.17593,-0.22147,0.27873,-0.44753,-0.47938,0.5123,-0.67859,-0.77234,0.70002,-0.8484,-1.009,0.85741,-0.85742,0.05007,0.53947,-0.43074,-0.17752,0.75045,-0.25984,-0.22003,0.82738,-0.32617,-0.17466,0.88099,-0.77433,0.33988,0.50655,-0.27784,0.06861,0.67661,-0.10921,0.00184,0.67536,-0.18019,0.06946,0.69363,-0.61402,0.57491,0.48607,-0.15878,0.30593,0.65214,-0.02044,0.20699,0.61739,-0.10338,0.26404,0.60246,-0.40895,0.7583,0.49565,-0.07918,0.55266,0.62768,0.01167,0.39907,0.63302,-0.06485,0.38609,0.63362
thumbsdown,30,-0.09548,-0.40759,0.20247,-0.31715,-0.83721,0.34093,-0.41878,-1.1821,0.44866,-0.4664,-1.46964,0.53029,-0.87264,-0.50756,0.28644,-0.48656,-0.68819,0.45137,-0.3318,-0.62359,0.55055,-0.38555,-0.5539,0.61852,-0.88145,-0.22387,0.27683,-0.37634,-0.46258,0.39803,-0.26203,-0.39769,0.42434,-0.32633,-0.32514,0.4574,-0.77989,0.03527,0.28541,-0.35103,-0.21748,0.4159,-0.23572,-0.1705,0.3791,-0.27956,-0.10591,0.35566,-0.64385,0.26541,0.31772,-0.41041,0.07258,0.41974,-0.29621,0.04367,0.39159,-0.29463,0.06034,0.36142
thumbsdown,31,-0.09801,-0.42546,0.172,-0.36408,-0.96517,0.41449,-0.51305,-1.41008,0.6189,-0.47357,-1.79746,0.79784,-0.09369,-0.62758,0.85835,-0.70546,-0.79916,1.14584,-0.45055,-0.65308,1.18343,-0.15597,-0.54782,1.16954,-0.07789,-0.21123,0.905,-0.88232,-0.40831,1.21311,-0.58562,-0.31839,1.15809,-0.22828,-0.24979,1.10159,-0.15325,0.1667,0.92861,-0.90396,-0.05389,1.13325,-0.62976,0.0152,0.93789,-0.31944,0.0766,0.80168,-0.25861,0.49167,0.96027,-0.82224,0.29139,1.05798,-0.6502,0.30945,0.91922,-0.42687,0.36113,0.83884
thumbsdown,32,0.005,-0.48893,0.47566,0.02618,-0.87403,0.82086,-0.03532,-1.22266,1.07285,-0.02179,-1.51061,1.27917,0.52629,-0.36096,0.88937,-0.18334,-0.60888,1.22228,-0.20544,-0.64057,1.34869,0.00671,-0.50455,1.41919,0.45331,0.08323,0.77926,-0.43182,-0.3105,1.04133,-0.33771,-0.33142,1.03001,-0.06479,-0.17587,1.03308,0.28993,0.43102,0.69012,-0.50482,0.03963,0.88313,-0.39379,-0.01891,0.77839,-0.15227,0.10081,0.70791,0.05652,0.71371,0.65618,-0.46633,0.43454,0.8196,-0.39822,0.34465,0.812,-0.19203,0.40585,0.7856
thumbsdown,33,-0.04581,-0.45834,0.04083,-0.30979,-0.77354,0.07554,-0.56269,-1.0274,0.08866,-0.64816,-1.25917,0.08993,-0.82781,-0.58311,0.0937,-0.82071,-0.64175,0.03387,-0.6426,-0.57451,-0.00479,-0.52734,-0.52865,-0.016,-0.92764,-0.31729,0.07295,-0.86097,-0.39015,-0.02588,-0.71496,-0.37925,-0.04808,-0.61494,-0.32463,-0.0183,-0.90889,-0.06789,0.03307,-0.83789,-0.15125,-0.05666,-0.71827,-0.16761,-0.09857,-0.61517,-0.11387,-0.0831,-0.85034,0.14081,-0.00794,-0.81748,0.05564,-0.08099,-0.70133,0.03732,-0.14702,-0.62844,0.06393,-0.17589
thumbsdown,34,-0.07506,-0.48308,0.25798,-0.18016,-0.86819,0.55598,-0.26234,-1.20454,0.80408,-0.24934,-1.5067,1.07341,0.42838,-0.47406,0.86963,0.00217,-0.78209,1.07814,-0.1293,-0.81366,1.1531,-0.18014,-0.71254,1.22274,0.30592,-0.11126,0.86143,-0.29213,-0.46561,1.04086,-0.23701,-0.52902,1.01702,-0.05693,-0.38959,1.04692,0.09585,0.19422,0.83146,-0.4834,-0.13486,0.95874,-0.43952,-0.25373,0.89186,-0.29557,-0.17061,0.8961,-0.12312,0.43349,0.82124,-0.55366,0.19521,0.96075,-0.60769,0.07283,0.94359,-0.55431,0.06457,0.95707
thumbsdown,35,-0.14227,-0.39474,0.1177,-0.46849,-0.7604,0.18087,-0.65734,-1.05205,0.25692,-0.69659,-1.30931,0.30666,-0.919,-0.45264,-0.00136,-1.10893,-0.57887,0.21064,-0.80769,-0.49854,0.32771,-0.67092,-0.42044,0.38,-0.95455,-0.1988,0.03254,-1.14517,-0.33123,0.24847,-0.78014,-0.29372,0.291,-0.72484,-0.21516,0.27268,-0.92229,0.06116,0.10678,-1.09118,-0.04979,0.30347,-0.76237,-0.06668,0.23165,-0.73004,-0.00509,0.13852,-0.85008,0.3146,0.1963,-0.98345,0.22789,0.27561,-0.75839,0.15615,0.19442,-0.71239,0.18877,0.11592
thumbsdown,36,-0.13652,-0.43423,0.12473,-0.37716,-0.84844,0.21847,-0.54487,-1.19385,0.32818,-0.60088,-1.4728,0.41582,-0.8579,-0.5748,0.02408,-1.18261,-0.6191,0.22796,-0.90144,-0.55978,0.35856,-0.67686,-0.5229,0.41708,-0.9104,-0.32258,0.04817,-1.22424,-0.37036,0.26544,-0.85221,-0.34214,0.33838,-0.65956,-0.33142,0.33923,-0.90789,-0.07566,0.10446,-1.19947,-0.1165,0.28707,-0.86334,-0.1143,0.23664,-0.68495,-0.11122,0.15447,-0.86874,0.16504,0.17349,-1.12683,0.1335,0.24793,-0.89372,0.08574,0.16771,-0.74841,0.06737,0.08556
thumbsdown,37,-0.22782,-0.35612,0.06841,-0.44436,-0.63089,0.16843,-0.45673,-0.88445,0.28172,-0.39778,-1.07508,0.37898,-1.0011,-0.19686,0.09414,-0.9185,-0.60242,0.26535,-0.67839,-0.5312,0.37791,-0.63137,-0.41174,0.44647,-0.96369,-0.03264,0.14706,-0.80355,-0.47425,0.30841,-0.57843,-0.39887,0.3474,-0.58638,-0.26749,0.36478,-0.85028,0.11509,0.21739,-0.69558,-0.29818,0.35505,-0.49863,-0.25698,0.30155,-0.52755,-0.13432,0.25194,-0.69857,0.22565,0.29821,-0.63917,-0.08421,0.36181,-0.50453,-0.09543,0.30124,-0.50327,0.01672,0.24753
thumbsdown,38,-0.13083,-0.44558,0.03876,-0.3834,-0.79785,0.11403,-0.62876,-1.06377,0.1819,-0.69316,-1.31155,0.22631,-0.82987,-0.56409,0.19198,-1.2775,-0.62388,0.23933,-1.11861,-0.60039,0.21187,-0.94616,-0.55896,0.17928,-0.91897,-0.26797,0.20224,-1.35488,-0.38549,0.22382,-1.19081,-0.39142,0.16512,-1.02972,-0.34563,0.1264,-0.95004,-0.00585,0.20336,-1.34997,-0.15613,0.20337,-1.21119,-0.17453,0.11679,-1.05248,-0.13387,0.06743,-0.94247,0.22139,0.20483,-1.2771,0.09248,0.18599,-1.1742,0.0441,0.104,-1.03152,0.06613,0.04471
thumbsdown,39,0.12846,-0.4404,0.15849,0.34716,-0.87788,0.26241,0.43059,-1.24114,0.35186,0.46129,-1.53687,0.41669,0.82587,-0.63549,0.25432,0.96575,-0.66326,0.41817,0.6883,-0.64989,0.49732,0.5839,-0.63434,0.545,0.80866,-0.36411,0.27103,0.93987,-0.35997,0.41927,0.61175,-0.41249,0.45998,0.51103,-0.43276,0.49382,0.70464,-0.08634,0.3046,0.8599,-0.08258,0.45768,0.56889,-0.17467,0.4389,0.4784,-0.19357,0.41804,0.56666,0.17109,0.35005,0.64839,0.16592,0.45425,0.50442,0.05747,0.4419,0.46022,0.02598,0.42606
thumbsdown,40,0.20709,-0.32804,0.13761,0.56075,-0.61519,0.22511,0.81368,-0.8592,0.32562,0.97266,-1.06427,0.39633,0.99931,-0.24789,0.03889,1.30169,-0.34094,0.25675,0.96519,-0.38372,0.37165,0.72745,-0.36129,0.40561,0.96767,-0.02801,0.05556,1.23578,-0.12387,0.2609,0.83191,-0.18655,0.30178,0.64085,-0.14276,0.27563,0.89906,0.21351,0.11075,1.16167,0.09997,0.30976,0.80832,0.01543,0.2505,0.62721,0.06758,0.14795,0.79554,0.46418,0.17918,1.0846,0.36181,0.27264,0.89195,0.2454,0.18426,0.73493,0.26141,0.08084
thumbsdown,41,0.08908,-0.39052,0.13209,0.36714,-0.77989,0.20631,0.50657,-1.12075,0.28874,0.52884,-1.39351,0.33756,0.84802,-0.58591,0.05892,1.11826,-0.78559,0.23095,0.8011,-0.75475,0.27747,0.71469,-0.68033,0.28017,0.89093,-0.36931,0.07782,1.08457,-0.5658,0.24211,0.67951,-0.50904,0.23963,0.67757,-0.40239,0.2011,0.89582,-0.13288,0.13003,1.08152,-0.33325,0.30923,0.7099,-0.3016,0.21686,0.68809,-0.18292,0.11151,0.87754,0.12998,0.19383,1.06903,-0.05651,0.28776,0.81214,-0.10269,0.1845,0.72227,-0.01247,0.07996
thumbsdown,42,-0.26129,-0.46926,0.16038,-0.59317,-0.8587,0.38662,-0.82087,-1.19959,0.55782,-0.89478,-1.55121,0.71727,-0.35326,-0.54666,0.86137,-1.09585,-0.72204,1.01597,-0.85453,-0.67968,0.94581,-0.59909,-0.61265,0.87632,-0.37013,-0.11064,0.83538,-1.16857,-0.3816,0.96372,-0.9591,-0.40592,0.82664,-0.7166,-0.35262,0.75473,-0.44557,0.23923,0.77245,-1.17895,-0.07371,0.82933,-0.97257,-0.09244,0.64946,-0.73487,-0.01583,0.5679,-0.55877,0.48773,0.71203,-1.0978,0.2412,0.7846,-0.94673,0.21606,0.69991,-0.74205,0.28823,0.65849
thumbsdown,43,0.13746,-0.37691,0.25353,0.32188,-0.66733,0.45629,0.41724,-0.96564,0.64293,0.4621,-1.23804,0.8169,0.95236,-0.25845,0.33779,0.78682,-0.5339,0.60611,0.48809,-0.55438,0.77172,0.37752,-0.50615,0.86948,0.89445,0.01147,0.34008,0.66809,-0.32689,0.5747,0.35532,-0.3541,0.65517,0.29675,-0.27167,0.69861,0.72821,0.23603,0.37003,0.55443,-0.07001,0.59752,0.28996,-0.14107,0.59745,0.24582,-0.09548,0.57226,0.51385,0.4166,0.42299,0.40732,0.19124,0.56704,0.22229,0.05391,0.54099,0.17434,0.01975,0.49993
thumbsdown,44,0.18397,-0.39518,0.18567,0.50682,-0.72909,0.30076,0.7172,-1.02838,0.42396,0.82159,-1.27792,0.53238,1.00475,-0.27007,0.09937,1.34293,-0.27768,0.35444,1.06008,-0.33079,0.50723,0.7792,-0.37865,0.55533,0.94997,-0.001,0.09637,1.24724,-0.00479,0.36361,0.84874,-0.09878,0.44121,0.54849,-0.17515,0.41795,0.83294,0.26678,0.13401,1.11535,0.27296,0.39243,0.75085,0.12048,0.36745,0.46963,0.0201,0.26246,0.6744,0.52063,0.18725,0.90642,0.51267,0.35663,0.69436,0.35216,0.3143,0.48718,0.25017,0.22144
thumbsdown,45,-0.01399,-0.38571,0.33386,0.04024,-0.74909,0.69187,0.18931,-1.12078,1.00269,0.44277,-1.4278,1.32943,0.28916,-0.22546,0.97665,-0.36366,-0.42422,1.23315,-0.32636,-0.51767,1.30593,-0.14492,-0.52304,1.34583,0.23189,0.08262,0.92458,-0.45272,-0.19795,1.16749,-0.34142,-0.25302,1.15187,-0.13116,-0.18609,1.1582,0.11557,0.32572,0.85624,-0.51436,0.06483,1.01707,-0.38362,0.01137,0.95374,-0.18225,0.10186,0.936,-0.0387,0.49698,0.81113,-0.48935,0.29346,0.93781,-0.35584,0.22854,0.90887,-0.14479,0.28285,0.9023
thumbsdown,46,0.14336,-0.3412,0.18229,0.36347,-0.66503,0.32145,0.46536,-0.94756,0.44769,0.45016,-1.19811,0.55249,0.95262,-0.23411,0.27306,0.7888,-0.42443,0.45887,0.47528,-0.40935,0.5457,0.34486,-0.35217,0.5916,0.93833,0.04398,0.28532,0.69656,-0.21097,0.46713,0.37844,-0.21454,0.51103,0.31901,-0.15185,0.53045,0.82529,0.27275,0.31254,0.61814,0.02709,0.48828,0.34981,-0.00692,0.46709,0.32252,0.04924,0.43376,0.6768,0.46378,0.35563,0.5639,0.26549,0.45168,0.36324,0.19397,0.40606,0.31554,0.22233,0.35985
thumbsdown,47,0.00342,-0.44918,0.12733,-0.08556,-1.08659,0.26658,-0.07973,-1.54658,0.38569,0.01031,-1.92434,0.47702,-0.08154,-0.98245,0.49256,-0.7128,-1.3104,0.75783,-0.65573,-1.10576,0.85167,-0.42975,-0.96039,0.88324,-0.19421,-0.68706,0.54459,-0.90407,-1.01527,0.73926,-0.78721,-0.83492,0.70571,-0.53714,-0.70163,0.68739,-0.34389,-0.38231,0.60096,-0.96902,-0.68209,0.73303,-0.82767,-0.54068,0.606,-0.60116,-0.44036,0.53197,-0.49844,-0.09638,0.66617,-0.96229,-0.37526,0.72234,-0.84248,-0.28406,0.61994,-0.64395,-0.1774,0.55981
thumbsdown,48,0.26978,-0.20446,0.18346,0.63102,-0.374,0.31117,0.9285,-0.57645,0.43795,1.12965,-0.75787,0.53263,0.99536,0.06866,0.06889,0.97483,-0.05682,0.26484,0.71159,-0.09993,0.37754,0.68786,-0.05106,0.44437,0.95757,0.279,0.07089,0.9045,0.15873,0.24471,0.618,0.08234,0.27794,0.63661,0.12651,0.27514,0.84367,0.4515,0.1116,0.78308,0.34674,0.26465,0.54349,0.23946,0.22803,0.56643,0.26854,0.17478,0.70484,0.60378,0.17935,0.67319,0.5396,0.23124,0.5005,0.44465,0.1837,0.49351,0.43911,0.13438
thumbsdown,49,-0.22413,-0.33609,0.10971,-0.61696,-0.60955,0.17206,-0.85029,-0.87679,0.26066,-0.95626,-1.13975,0.32601,-0.97682,-0.2569,-0.03898,-1.28659,-0.35053,0.13585,-1.01636,-0.38631,0.24783,-0.7963,-0.36507,0.2927,-0.9885,-0.03618,-0.00969,-1.31762,-0.12219,0.16984,-0.99078,-0.1963,0.22307,-0.77383,-0.16673,0.21199,-0.94025,0.19756,0.05759,-1.3132,0.15915,0.2146,-1.01872,0.06618,0.17699,-0.78014,0.07462,0.10155,-0.85211,0.43136,0.14191,-1.17903,0.4714,0.21146,-1.08426,0.34811,0.16572,-0.93449,0.28451,0.10684
thumbsdown,50,-0.21129,-0.3945,0.02966,-0.48891,-0.71049,0.10028,-0.70218,-0.9818,0.17663,-0.69541,-1.23704,0.24985,-0.94404,-0.35969,0.08669,-1.06708,-0.43354,0.1149,-0.90021,-0.45242,0.14922,-0.75319,-0.42683,0.17862,-0.97591,-0.09262,0.10631,-1.06526,-0.23991,0.09156,-0.91622,-0.28012,0.09049,-0.77581,-0.23316,0.11845,-0.93215,0.13242,0.11839,-1.01159,-0.04547,0.08915,-0.87859,-0.07787,0.0508,-0.73432,-0.03802,0.05336,-0.86709,0.31277,0.1348,-0.95777,0.17126,0.08224,-0.84222,0.12422,0.00974,-0.72129,0.14494,-0.0281
thumbsdown,51,0.11531,-0.41949,0.16634,0.42199,-0.72784,0.26447,0.65222,-0.93947,0.33134,0.86534,-1.14416,0.36512,0.9006,-0.38563,0.35023,0.70619,-0.72458,0.51584,0.44926,-0.65721,0.54655,0.42182,-0.52388,0.55393,0.88034,-0.16146,0.34607,0.5709,-0.54009,0.50901,0.34341,-0.46301,0.50903,0.38124,-0.33279,0.51056,0.73988,0.03084,0.3526,0.44476,-0.32536,0.51536,0.23985,-0.2803,0.47128,0.2847,-0.17619,0.43511,0.56695,0.19901,0.36908,0.33314,-0.07548,0.48336,0.20433,-0.07631,0.4657,0.24177,0.00168,0.44637
thumbsdown,52,-0.09592,-0.39668,0.18129,-0.37256,-0.73243,0.27054,-0.56447,-0.97249,0.33978,-0.69634,-1.21404,0.37313,-0.91204,-0.45254,0.10413,-0.6041,-0.63787,0.28017,-0.42287,-0.54478,0.37887,-0.48285,-0.44824,0.43984,-0.94664,-0.21561,0.10497,-0.56415,-0.43006,0.28086,-0.36776,-0.35593,0.31685,-0.45671,-0.26763,0.31973,-0.87141,0.02184,0.14066,-0.54772,-0.19303,0.32293,-0.36504,-0.15371,0.26829,-0.44828,-0.07181,0.20363,-0.75335,0.24477,0.19807,-0.54278,0.06638,0.31609,-0.40588,0.05428,0.28475,-0.46023,0.12262,0.23671
thumbsdown,53,-0.00207,-0.41562,0.18795,-0.21671,-0.99986,0.34643,-0.38318,-1.40596,0.43901,-0.41271,-1.78328,0.49645,-0.17862,-0.7519,0.76087,-0.82396,-1.0583,0.9744,-0.68892,-0.95259,0.9505,-0.44534,-0.83433,0.89787,-0.34048,-0.41832,0.73973,-1.00245,-0.80263,0.95732,-0.81834,-0.72085,0.85653,-0.58759,-0.59093,0.77353,-0.51518,-0.12922,0.70006,-1.07429,-0.51519,0.82062,-0.88977,-0.45168,0.623,-0.69131,-0.32943,0.49083,-0.67094,0.11361,0.66808,-1.06037,-0.208,0.70055,-0.91711,-0.19065,0.56907,-0.75737,-0.09666,0.48472
thumbsdown,54,-0.26962,-0.33488,0.18002,-0.64894,-0.57781,0.27152,-0.93423,-0.77481,0.34609,-1.10166,-0.98286,0.37741,-0.98686,-0.25459,0.18291,-1.2106,-0.19492,0.31224,-0.86841,-0.22409,0.32685,-0.84451,-0.23921,0.33208,-0.95163,0.00365,0.15729,-1.14077,0.03252,0.28635,-0.74554,-0.02655,0.25805,-0.78742,-0.03953,0.22759,-0.88292,0.27186,0.15675,-1.07177,0.30654,0.28315,-0.71553,0.22085,0.18818,-0.71022,0.19813,0.11442,-0.80354,0.51231,0.17306,-0.95669,0.56995,0.23773,-0.73226,0.47976,0.16163,-0.6844,0.43808,0.09886
thumbsdown,55,0.16733,-0.37871,0.10816,0.49683,-0.74121,0.17767,0.70401,-1.02311,0.2607,0.77088,-1.29022,0.31031,0.94447,-0.39027,0.02984,1.19152,-0.60309,0.23016,0.83763,-0.58636,0.3021,0.62947,-0.50118,0.30711,0.95969,-0.17369,0.06788,1.19219,-0.45085,0.29858,0.74868,-0.40401,0.32412,0.56707,-0.2711,0.27362,0.9508,0.06145,0.13931,1.18157,-0.22399,0.37685,0.7465,-0.19314,0.29845,0.57374,-0.06105,0.16937,0.91112,0.32277,0.2187,1.09253,0.04031,0.36391,0.79874,0.01048,0.28074,0.64676,0.10908,0.17062
thumbsdown,56,0.23454,-0.30788,0.07806,0.56399,-0.56049,0.14292,0.75346,-0.8084,0.22988,0.81058,-1.06638,0.30619,0.99906,-0.15256,0.00859,1.10348,-0.34739,0.1784,0.80305,-0.37043,0.29634,0.55996,-0.36431,0.34575,0.98634,0.06392,0.04249,1.04833,-0.18434,0.21358,0.68852,-0.20317,0.25609,0.42286,-0.17901,0.23591,0.90671,0.28124,0.10245,0.9725,0.02762,0.27289,0.63547,-0.02745,0.24476,0.38444,-0.02365,0.16398,0.77001,0.49576,0.17207,0.89362,0.27704,0.27405,0.67527,0.16402,0.22144,0.47888,0.1332,0.13932
thumbsdown,58,0.30374,-0.39737,0.07292,0.6721,-0.66455,0.1294,0.87766,-0.90093,0.21535,0.90697,-1.15954,0.28662,0.9887,-0.28473,-0.02299,1.24016,-0.39046,0.16903,0.92912,-0.38693,0.27377,0.76961,-0.34006,0.32229,0.96904,-0.05431,0.02423,1.23144,-0.15855,0.21178,0.8517,-0.18834,0.24516,0.72014,-0.14096,0.22868,0.90823,0.18648,0.10087,1.19192,0.09737,0.2835,0.82515,0.01165,0.22044,0.67891,0.04775,0.13158,0.79908,0.44323,0.18644,1.02326,0.33612,0.25996,0.77986,0.22202,0.1683,0.66007,0.22983,0.08022
thumbsdown,59,0.20785,-0.36697,0.12578,0.51333,-0.67927,0.21841,0.73616,-0.95697,0.32817,0.75909,-1.25611,0.42439,0.97154,-0.31816,0.06628,1.2014,-0.41624,0.28098,0.92441,-0.43707,0.41318,0.68189,-0.42528,0.46961,0.9695,-0.05329,0.09445,1.20401,-0.19545,0.33462,0.81458,-0.2453,0.39365,0.54261,-0.24801,0.37322,0.92112,0.20708,0.1542,1.06786,0.01512,0.39901,0.67978,-0.06617,0.37136,0.42822,-0.07294,0.27846,0.82318,0.46525,0.22525,0.90724,0.25054,0.37982,0.62986,0.12517,0.3411,0.44018,0.09349,0.26599
thumbsdown,60,-0.0043,-0.47743,0.30236,0.14539,-0.90977,0.51521,0.19172,-1.3501,0.69552,0.29249,-1.76731,0.86474,0.73482,-0.50365,0.57958,0.08581,-0.61094,0.8531,-0.14959,-0.56431,1.00229,-0.02939,-0.48422,1.1105,0.73097,-0.04754,0.58462,-0.06492,-0.2393,0.77895,-0.22958,-0.24115,0.83028,-0.01959,-0.18638,0.92026,0.59412,0.33773,0.60411,-0.09175,0.12676,0.79352,-0.28458,0.11285,0.73218,-0.1292,0.17083,0.72335,0.40351,0.68239,0.65983,-0.04939,0.5254,0.80219,-0.23208,0.4257,0.75304,-0.20426,0.42947,0.72991
thumbsup,1,0.12583,0.4384,0.18193,0.36704,0.95628,0.33564,0.51598,1.35147,0.45249,0.49881,1.72738,0.53863,0.1742,0.94853,0.59583,0.99356,0.9519,0.83978,0.91836,0.85134,0.89665,0.67264,0.82267,0.91395,0.18825,0.57563,0.61955,1.09672,0.57778,0.82652,0.94953,0.53325,0.77347,0.71316,0.52353,0.75581,0.25971,0.20138,0.64641,1.10899,0.26384,0.7993,0.94308,0.25339,0.67566,0.7177,0.24384,0.60828,0.34721,-0.13408,0.68811,0.99673,-0.04633,0.79581,0.89049,-0.02149,0.74268,0.69914,-0.01884,0.71234
thumbsup,2,-0.15054,0.45225,0.10682,-0.36961,0.96196,0.2313,-0.50575,1.35468,0.33031,-0.44686,1.70245,0.43041,-0.54701,0.89083,0.37408,-1.26224,0.72641,0.52409,-1.15197,0.5633,0.54211,-0.9318,0.58822,0.54104,-0.52803,0.59918,0.39213,-1.24897,0.38789,0.51608,-1.06311,0.26241,0.47365,-0.85988,0.2823,0.45577,-0.53659,0.26493,0.4084,-1.14788,0.07754,0.53387,-0.96894,-0.01993,0.45596,-0.76902,0.00156,0.40889,-0.54558,-0.0457,0.42447,-1.02235,-0.2024,0.53175,-0.87106,-0.25474,0.49568,-0.68751,-0.22925,0.45814
thumbsup,4,0.00704,0.51213,0.20322,0.30183,0.98108,0.23999,0.57357,1.27708,0.26519,0.58349,1.52737,0.24775,0.74093,0.77375,0.02403,1.12864,0.72973,0.23892,0.78925,0.6581,0.3269,0.62006,0.69558,0.35711,0.80539,0.46189,-0.00138,1.11819,0.44621,0.22912,0.69304,0.41998,0.25973,0.61857,0.47316,0.23547,0.78934,0.19426,0.02394,1.02625,0.17815,0.2532,0.64832,0.19597,0.2098,0.5874,0.24419,0.12972,0.75423,-0.03184,0.06806,0.89905,-0.0532,0.17246,0.62785,0.00484,0.12596,0.55757,0.06173,0.0705
thumbsup,5,0.05854,0.43354,0.14682,0.35686,0.96322,0.27991,0.57432,1.35414,0.38825,0.58374,1.72534,0.46941,0.34081,0.95388,0.47481,1.08514,1.0166,0.7291,0.96428,0.84201,0.81823,0.6965,0.79188,0.84494,0.37996,0.61015,0.50995,1.19365,0.68288,0.69719,1.01937,0.54209,0.66074,0.75361,0.48716,0.63574,0.45693,0.25489,0.55131,1.19172,0.34988,0.67241,1.00555,0.2616,0.53975,0.75964,0.21893,0.45899,0.54927,-0.07734,0.60513,1.09751,0.0345,0.65722,0.95094,-0.01315,0.55789,0.74212,-0.05681,0.49467
thumbsup,6,0.11677,0.36653,0.31338,0.06069,0.8134,0.51848,0.03942,1.22719,0.66646,0.0099,1.59259,0.78844,-0.59228,0.58139,0.62615,-0.07371,0.34332,0.85444,0.05325,0.37314,0.93899,-0.05757,0.47472,0.99973,-0.73087,0.22507,0.5809,-0.04828,0.02572,0.75909,0.03028,0.11885,0.76138,-0.13752,0.21894,0.7972,-0.74555,-0.09653,0.54742,-0.1182,-0.24521,0.69197,-0.01836,-0.15563,0.63259,-0.15746,-0.06041,0.61746,-0.6989,-0.39278,0.5507,-0.22614,-0.48123,0.65923,-0.11907,-0.40099,0.65412,-0.196,-0.31931,0.65859
thumbsup,7,-0.08498,0.51174,0.07707,-0.15046,1.07973,0.20263,-0.06412,1.48813,0.3208,0.16503,1.7815,0.43793,-0.31364,1.01268,0.31523,-0.98925,1.0582,0.50507,-0.86246,0.91449,0.59709,-0.63671,0.8927,0.64555,-0.36241,0.73115,0.3651,-1.05295,0.79049,0.50579,-0.86404,0.70415,0.49709,-0.66934,0.67186,0.50532,-0.41587,0.44689,0.4192,-1.02034,0.52773,0.54964,-0.84274,0.46502,0.47658,-0.64913,0.44347,0.43109,-0.47221,0.18176,0.47468,-0.95552,0.2845,0.55868,-0.80493,0.2395,0.50231,-0.6124,0.19389,0.45577
thumbsup,8,0.1118,0.42156,0.06194,0.39727,0.90804,0.13797,0.58109,1.27602,0.20047,0.57458,1.56796,0.24128,0.56137,0.87653,0.2875,1.19859,0.70724,0.42665,1.06278,0.57642,0.45938,0.85839,0.58883,0.46986,0.60778,0.60956,0.32513,1.21018,0.42609,0.40181,1.06062,0.3168,0.35761,0.86348,0.33706,0.34336,0.65546,0.31431,0.36061,1.17183,0.14944,0.40393,1.01972,0.08101,0.31487,0.82689,0.1236,0.27687,0.70923,0.03206,0.39986,1.09018,-0.08948,0.40173,0.94351,-0.13704,0.33033,0.77567,-0.09288,0.29383
